	comment_text	toxic
73170	ciao erano bp [PARODIE] ciao stavamo per uccidere il golfo e yo e versare olio sul tuo corpo e accenderti e spararti a un corpo morto perché erano malvagi	1
792	Gennaio 2010 Interrompi le tue modifiche dirompenti. Se continui a vandalizzare Wikipedia, sarai bloccato dalla modifica.	0
57462	Ascolta! Vai a farti fottere, stronzo!	1
30750	il pane nan è una cagna da fare come si fa? Posso fare il pollo al marsala ma non il pane indiano (	0
86229	Potresti essere contento di sapere che altri editori hanno prontamente ucciso la sezione spostata per mancanza di notabilità. Godere! )	0
66675	Praticamente tutte le canzoni sono ora su YouTube. Rendendolo conoscenza comune. Nessuna fonte necessaria. 67.34.181.210	0
75480	"""Amico, sei gay, ora seriamente STFU e togliti dalla mia pagina di avvertimento, piccolo frocio. Ora mi hai """"avvertito"""", levati dal cazzo e comportati da gay altrove."""	1
17060	Gioca con l'uomo come puoi, io continuerò a giocare la palla. Cosa sono stato in alcun modo impreciso da nessuna parte?	0
50712	Di cosa diavolo stai parlando - dicendo che una FALSA foto di Toronto dovrebbe rimanere perché l'orizzonte è sempre lo stesso? - non capisci come funzionano i dizionari? Si tratta di accuratezza.	0
61875	non so come aggiungere la fonte ma l'ho presa da comingsoon.net	0
80763	Synth rimosso correttamente.	0
50662	. Vedi ad esempio la voce sul marito di Homolka, Paul Bernardo	0
46251	:: Quindi sei d'accordo che l'articolo in lingua francese debba essere modificato per rimuovere il Canada, ad esempio, dal suo elenco di paesi francofoni?	0
38156	cambio la pagina dei bumblebeez perché non è corretta, dove non sono stati fischiati dal palco! ?? e tutte le informazioni che ci sono sono negative e non carine, non è infatti più un articolo di qualcuno che le insulta!	0
4797	Wikipedia: Meetup / NYC 24 gennaio 2010. (Data in attesa di conferma finale.) (Interagisci)	0
7664	== Mediazione in Africa orientale == Questo sembra essere un problema che un mediatore avrebbe difficoltà ad affrontare, quindi ti chiederei di co-, o assistente, mediare questo caso se lo desideri. ,	0
32569	Perché hai cancellato il mio commento e mi hai chiamato stupido. Quando lo fai, stai semplicemente mostrando più prove del pregiudizio antiebraico di Wikipedia e danneggiando l'immagine dell'agenda anti-israeliana.	1
1425	Qualcuno65 Non sono un amministratore, ma se lo fossi andrei avanti e lo bloccherei ora ... Non riesco a immaginare nessuno in disaccordo	0
12517	== Modifiche AOL == Mi hai appena bloccato a causa di ciò che qualcuno ha fatto su un'identità AOL che apparentemente si riversa su diversi utenti. Ovviamente non ho mai toccato l'articolo che hai visto danneggiato	0
21160	In realtà, non è chiaro, poiché non dice mai di essere bisessuale.	0
15539	Jimmy Wales e il professor John Naughton ne sono già stati informati	0
18866	== FGameEngine == Hai rimosso il tag di cancellazione rapida dall'articolo di FGameEngine?	0
25273	Strong Oppose - Questo articolo riguarda il genere. Il pop è un sound rock ritmico pieno di sentimento. La musica popolare è solo un termine musicale che indica la musica migliore.	0
59172	== Vuoi davvero ripetere tutto questo? == Cos'è quello ... oh lo fai. Oh OK allora ... MASSIVE TROLLING E VANDALISMO SULLA TUA PAGINA DI PARLA È POI (LOL)	0
80422	Grazie a te ea Evertype che mi ha ringraziato sopra, l'ho appena trascurato nel mio malumore wiki. Comunque era un po 'ironico.	0
51373	per favore leggi quello che ho lasciato lì per i commenti, grazie Ps: non è vandalismo introdurre l'etnia di qualcuno84.59.205.248	0
49578	"""BLP Luciano Pavarotti non è più vivente e quindi non ha più bisogno di essere inserito nella rubrica """"biografie di persone viventi"""". Ho cambiato il tag di conseguenza. - (parlare)"""	0
696	non preoccuparti di quest'arma, perché non sarà qui più a lungo che è un odiatore di ebrei che non dovrebbe essere qui	1
27539	Grazie per istruzioni e approfondimenti. Aggiunta la pagina Facebook di Mitt Romney all'articolo della campagna 2012. (La pagina di MySpace era vecchia e non per il 2012.)	0
21570	Si prega di non vandalizzare le pagine, come hai fatto con questa modifica all'amministrazione dei lavori civili. Se continui a farlo, sarai bloccato dalla modifica - Qxz	0
92764	::: L'articolo è stato creato e ad esso è stato aggiunto un collegamento in lingua norvegese. Grazie ancora.	0
69285	Il loro aspetto è molto britannico. Con le parrucche, i Maryland potrebbero anche essere nel Regno Unito.	0
66111	Sì, ma cospirare per uccidere qualcuno su un disegno di Mohammud è islamista!	0
70872	Re: GeWar Times non ho fatto G4: nn l'ho fatto.	0
52768	Ariedartin, chi te l'ha chiesto? E chi se ne frega?	0
61610	== Richiesta di modifica semi-protetta il 17 febbraio 2014 == Cambia nome in kwattus.	0
46261	Perché i trattini (a me) somigliavano troppo ai trattini. È diverso sul tuo sistema?	0
32267	:Per favore calmati. Possiamo parlare qui. Ho annullato le tue modifiche perché è una ricerca originale. Si prega di consultare wp: ricerca originale)	0
52246	Arcobaleno! Questa volta come un'esclamazione, non una domanda. Enormi complimenti per la promozione proprio ora! (parlare)	0
55211	"""2011 (UTC) Il link che citi all'Atlante storico di Shepherd non usa """"Podlachian"""" o """"Podlachia"""". 01:13, 16 marzo"""	0
20983	Horace Mann ha il miglior team Model UN del paese. Chiaramente sei solo geloso perché non sei stato abbastanza bravo da partecipare	0
19606	Salva le tue piccole osservazioni sarcastiche, CAZZO. Ok Dick? Capisci Dick. (A proposito, non ti sto chiamando DICK Dick.)	1
87191	Secondo Benedict Anderson, lo stato nazione sostituisce l'organizzazione religiosa dei popoli che ha preceduto (ecc.) O qualcosa del genere. Pensi che sia meglio?	0
57904	: Grazie per avermi fatto sapere.	0
33383	Questi sembrano corretti. Penso che le divisioni della contea per gli stub potrebbero funzionare meglio.	0
79328	che ne dici di chiudere quella cazzo di bocca	1
56310	Grazie - re: Serer people article Grazie per aver disambiguato Footballer ad Association football nell'articolo Serer people.	0
51771	Vedrò se riesco a trovare qualcuno specifico per aiutare in questo compito. Conosco solo il ragazzo. '' '' '	0
57129	Suggerimento per la casella informativa Perché non ha una casella informativa con la sua data di nascita o morte, i coniugi, ecc.? Quasi tutte le altre persone lo hanno, e la pagina sembra comunque avere per lo più le informazioni.	0
21018	A Soft and Stout: ho visto la cosa di Mr. Squiggle. Pensavo stessi facendo riferimento a un utente chiamato Mr. Squiggle e stavi insinuando che lui stesso fosse un burattino.	0
85080	"""Nah amico, gli spacciatori di questo sito non dispiacerebbero vedere questa storia umanizzata in alcun modo. Non si adatterebbe alle regole che hanno creato per un """"grazioso articolo"""" 124.176.226.45"""	0
15462	FUCK U Proabivouac tizio sei uno stronzo che lo prende nel culo ogni giorno dopo che ti sei svegliato per non parlare di deglutire regolarmente che hai visto prima di dormire, fottuto wussie.	1
43551	Ha esaminato le modifiche e ha approvato l'articolo. Molto bene! X	0
80186	REDIRECT Talk: primarie repubblicane della Pennsylvania, 2008	0
1457	Per favore fermati. Se continui a vandalizzare le pagine, ti verrà impedito di modificare Wikipedia. –- | [[User_talk: Kungming2 | (Talk]] · Contatto)	0
41482	La tua modifica a Kid Devil Hello. La tua recente modifica all'articolo Kid Devil di Wikipedia è stata annullata. Si prega di non rimuovere i contenuti da Wikipedia. Saluti, ; Parla con l'asso. Guarda cosa ho modificato.	0
57770	per mancato rispetto dei requisiti di attribuzione	0
37637	Phelps Phelps è una fottuta cagna che succhia il cazzo omofobo vittima di uno stupro vecchio e se solo qualcuno uccidesse quel fottuto vecchio fottuto	1
5171	REDIRECT Talk: 900s a.C. (decennio)	0
43175	== appropriazione della pagina utente == Nota che la prossima volta che ruberai la pagina di un altro editore, mio o di qualcun altro, ti verrà impedito di modificare qui.	0
50281	: Awww amico ... Serious bummer. Che stronzo sono. .	1
70696	"""Prenderò le tue modifiche e correrò a casa, eh? Sei davvero un """"buon editore""""."""	0
44113	e tu sei un ragazzo, figlio di puttana	1
58765	== hey u == hey dimmi come cum non ci sei oggi cum su dimmi !!!!!!!!!!!!!!	1
57465	REDIRECT Talk: A Girl Like You (Cliff Richard and The Shadows song)	0
21516	Molestie La maggior parte dei preist non può occuparsi del duece nella Santa Sede	0
78	o le parole significano ciò che non fanno ciò che non fanno	0
32085	REDIRECT Talk: Mandal Visakhapatnam (rurale)	0
26739	"""Gli Stati Uniti hanno una definizione diversa di """"città""""? Questo posto ha meno di 1000 abitanti!"""	0
21735	"""::: Mi riferisco al Dr Righteous che chiama anon ips """"Common Trolls""""."""	0
61261	DEVE ESSERE UN ASS BUDDY DI CRUISERFAGGOT	1
24136	Qual è il prossimo - PALOMA-2 - EU Quando è PALOMA-2 dovuto i dati del rapporto? È necessario per una domanda UE? Quando è prevista una domanda UE? -	0
2176	Già fatto. Userò il mio credito in un'altra occasione. Grazie.	0
78007	, ma non credo che potrebbe sostituire Mercury	0
31964	Dipende. Ét al e cfr. sono sufficientemente assimilati da non applicarsi. Wikipedia: Manual of Style fornisce sicuramente una guida su questo genere di cose.	0
24788	""", 20 settembre 2010 (UTC) Buon lavoro Jairuscobb, ma penso che potrebbe essere rimosso a causa del problema del copyright. Potremmo rivendicare """"fair use"""" come pubblicità per l'album ma poi di nuovo ... Best 13:01"""	0
49839	:::: sì, sembra più probabile. ) | |	0
49028	Modifica su Vista Journal	0
9438	::::: Questi articoli pullulano di terminologia aeronautica e non è nostra funzione spiegare ogni termine. Ma se ciò non bastasse, prova il senso 4 di alternato. -	0
39927	::: Oh, mi è piaciuto molto anche quello lì! Cosa posso usare allora di Rihanna? •	0
93139	== Collegamento IMDB == Ok, questo sta diventando fastidioso, continuo a inserire un collegamento alla pagina di The Conjuring IMDB, e qualcuno continua a cancellarlo, per favore smettila e desisti.	0
75338	FRUEH È UN NAZISTA!	0
53526	== Noioso == Sei noioso.	0
91758	QI di Goering È vero che Goering aveva IQ-180 ??? Hai qualche informazione?	0
6371	REDIRECT Talk: SL Benfica (pallavolo)	0
41483	::::: Se pensi che qualcuno sia un calzino esci e dillo, altrimenti tienilo per te.	0
51352	Jonathan Mangum Conosco Jonathan Mangum un utente wiki è un sockpuppet di ... Gsnguy! 208.54.38.62	0
35221	no davvero, se vengo bloccato per sockpuppetry (vedi registro blocchi), dove sono gli altri miei pupazzi?}}	0
51655	In che modo la morte del suo migliore amico nel corso di molti anni, solo una piccola parte?	0
43513	Se fossi così propenso, potrei offrirti migliaia di esempi tratti dalla letteratura e dal cinema in cui qualcuno ha fatto una minaccia che non ha messo in atto né ha mai inteso a fare.	0
45823	Ogni volta che 137.99.151.100 rimuove il collegamento, lo rimetterò semplicemente dentro.	0
62971	. Voglio dire, sono come i bidelli, no? OK, se non sai cosa intendo, ecco il link	0
40384	Rhion, spero che non ti dispiaccia che modifichi leggermente il tuo articolo, dal Welsh Slate Museum al National Slate Museum.	0
90695	Qualcuno mi ha detto! Qualcuno mi ha detto che voleva vedere le fonti per le recenti modifiche alla pagina dei Beach Boys! 198.228.201.157	0
819	La discussione di Merge è stata infine soppressa e ritirata vedi qui e qui.	0
52280	Tavolo Il tavolo degli appuntamenti è incasinato? Qualcuno può disfarlo?	1
96247	GESÙ CHIRST HELP ME SONO BLOCCATO !!!!!!!!!!!!	0
28756	"""Personalmente preferisco il """"consenso scientifico"""", poiché """"opinione scientifica"""" non fa capire che esiste, in effetti, un consenso scientifico."""	0
13135	Quindi suppongo che sia solo una coincidenza che continui a farti vedere nelle pagine che modifico? Smettila! 107.10.236.42	0
58263	Sara: Per quanto riguarda il COI, non c'è dubbio che io lavori per l'argomento dell'articolo. HealthMonitor 16:05, 18 ottobre 2015.	0
26225	== frocio, la rottura dei Beatles non è leggendaria come la band o la musica stessa, idiota == frocio, la rottura dei Beatles non è leggendaria come la band o la musica stessa, idiota	1
47031	Avvertimento Ciao. Si prega di non aggiungere materiale protetto da copyright all'articolo di Balwant Singh Rajoana. Se lo fai di nuovo, verrai bloccato. Grazie. (commento)	0
57233	Nick, ma la sua citazione è presentata qui sul sito di storia dell'esercito americano. http://www.history.army.mil/html/forcestruc/vua_citations.html Don Brunett	0
40273	Grazie per avermi fatto sapere. )	0
6663	RFA D. Riguardo alla sua domanda, non ha più o meno una risposta qui e qui?	0
8238	Non devi fare nulla che ti suggerisco. Tuttavia, poiché sei tra gli editori più giovani, la tua età farà sì che le persone non ti prendano sul serio.	0
90576	Gli autori di vecchi libri antropologici da cui intendo prendere mappe - come Coon, Biasutti o Lundman - sono certamente già morti.	0
61205	Gee spot, leggi questo, perché vuoi continuare a parlare di immagini in bianco e nero del secolo scorso?	0
53876	""": Perché """"A implica A OR B"""", la cattiveria in """"o in onestà"""" era logicamente vacua, sebbene retoricamente sgradevole. Il chiaro """"travisamento intenzionale"""" era peggiore."""	0
37938	No, Sugar è il secondo singolo.	0
14845	Grazie per avermelo fatto sapere, amico mio. Ho risposto alla pagina di discussione di Nadal e ho inserito le modifiche suggerite nella tua sandbox. ) 76.189.109.155	0
25178	* Trasferimento da Sarah Jane Brown. Usare un secondo nome per disambiguare va bene, anche se è usato raramente.	0
8653	Non ho idea di cosa stai parlando. Questo articolo esiste e non è stato accelerato. (parlare)	0
55893	Bene, ora è stato spostato, quindi mi concentrerò sui test umani mentre valutando i modi per migliorare l'elenco dei portatori di papillon, il mondo ha bisogno di sapere chi lo indossava. ☏	0
67067	non può giustificare la violazione delle regole di wikipedia	0
73411	La pronuncia data sembra ragionevolmente corretta secondo la mia comprensione della fonologia Mojave, ma è sicuramente un tipo lieve di OR includerla. Sono neutrale. · Snunɐɯ ·	0
77023	Windows ME non sono stato io a metterlo nell'articolo, lo stavo semplicemente citando dall'articolo esistente in modo che i miei commenti al riguardo avessero senso.	0
73415	Richiesta di modifica del 6 gennaio 2012 considera l'italia tra le grandi potenze, se possibile considera anche i primi 10 paesi più potenti delle grandi potenze per favore. 95.237.222.97	0
14229	cosa diavolo penso che io sia un vampiro da cui il nome e sono una studentessa quindi non diss. A proposito, sto pulendo questo, ho letto tutti i libri e sono ossessionato. TwilightVampire4Ever	0
86534	REDIRECT Talk: mitragliatrice Mark 48	0
30206	Sicuro. Risponderò più in dettaglio nella tua pagina di discussione. - MrX	0
64254	Sembra che Cydebot non funzioni!	0
70956	Un utente registrato stava sostituendo in modo seriale l'articolo con messaggi SOS che chiedevano di essere bloccato in modo permanente. Mi sono precipitato all'Help desk per passare la patata. -	0
7630	su un argomento indefinito?	0
76849	NON SEI) FINO A QUANDO PARLATE DI NUOVO SPORCO D	0
57886	Scusa Scusa, volevo solo vedere se funzionava. Non dovrebbe funzionare.	0
55484	:::: I riferimenti # 6, 7 e 8 sono stati corretti con collegamenti agli archivi su web.archive.org.	0
48661	Grazie, proverò a prenderlo a Pune.	0
16383	Lietuviai, nebūkit abejingi, paremkit mūsų poziciją!	0
43958	Se desideri che il tuo blocco venga rivisto, potrebbe essere utile informarci sul motivo per cui hai pensato che questa modifica fosse costruttiva. t / c	0
6613	"""Il grafico in """"Confronto internazionale"""" etichetta la Svizzera, non l'Irlanda!"""	0
38968	Ciao, questa è la mia prima voce e voglio assicurarmi di farlo in modo corretto. Gradirò ogni feedback	0
29095	Per favore, non vandalizzare le pagine, come hai fatto con questa modifica a Pigiama. Se continui a farlo, sarai bloccato dalla modifica. ''	0
80930	Ancora una volta, se guardi la fonte a cui si fa riferimento sopra, http://www.sahistory.org.za/places/namibia, l'Africa sud-occidentale è stata sotto occupazione militare dal 1915 al 1994.	0
29168	le cose che ho scritto	0
44643	Ti castrerò e arrostirò i tuoi testicoli. Allora te li darò in pasto.	1
2355	Wiki-Ed: stai scendendo in quello che sembra essere OR.	0
7385	Sei una testa di cazzo, io non sono un vandalo, quindi succhia il cazzo, maestro del culo. Parleremo dopo che avrai finito con tua madre.	1
30717	—Precedente commento non firmato aggiunto da 01:41, 7 febbraio 2011	0
89628	Sei in - c'è una risposta più lunga sulla mia pagina di discussione, ma fondamentalmente, benvenuto a bordo.雲 ‍ 水	0
6896	Per favore, non vandalizzare le pagine, come hai fatto con questa modifica a Les Paul. Se continui a farlo, sarai bloccato dalla modifica.	0
40067	E ora devi smettere di modificare la guerra	0
46800	Ho letto quella sezione diverse volte prima di oggi. C'è una parte in particolare che vorresti che leggessi?	0
1405	è inutile perché possiamo hackerare sti.lll, ma ancora	0
49575	Studia e impara dalla tua storia alle elementari	0
71275	Ultimo club Qualcuno può fornirgli una fonte in rappresentanza dell'NK Limbuš Pekre? Grazie. 84.90.219.128	0
45248	Agosto 2013 Ehi, sacco di feci razzista.	1
48223	== L'omosessualità di Dawkins == http://www.sodahead.com/entertainment/is-richard-dawkins-gay/question-188364/	0
88061	trasferisci sicuro, trasferiscilo. sarò felice. Grazie	0
4100	Piccola nota per FutPerf e il resto degli amministratori di questa scusa dell'enciclopedia: Pheeeew Jog on	0
47873	Grazie per l'ammissione di cui sopra. Hai appena confermato la mia teoria secondo cui sei uno stalker. Almeno questa volta hai detto la verità!	0
3121	Oh, per favore, aggiungi qualcosa alla pagina - qualsiasi cosa - prima che io sia accusato di averlo inventato per i miei scopi nefandi. Ho la sensazione che possa essere stato coinvolto nell'architettura. Restituito	0
32211	Sono davvero sconcertato. Perché ti soffermi sempre su un sito a cui non contribuisci mai?	0
17540	Menezes In relazione a quanto sopra, qualcosa può essere ampiamente riportato e completamente falso.	0
98395	"""Io non. Con """"amico"""", ti riferisci a mio figlio? Ne ha uno."""	0
20087	Grazie Andre Ciao Andre, grazie per il tuo interesse e aiuto con la voce di Stephen Sutton. Alcuni bulli malati stanno cercando di far rimuovere questa voce. La tua assistenza è molto apprezzata.	0
29345	"""Inoltre, quale licenza è """"Rilascio l'immagine per un uso illimitato""""? Grazie ancora (discorsi • contributi)"""	0
7223	negro è stato arrestato devo aggiungere tutta la merda a da articolo. controllalo http://www.thebostonchannel.com/news/18662913/detail.html	1
65127	Plano Le mie modifiche erano basate su eventi reali. Più atti vandalici delle mie modifiche e ti farò BANNARE! Consulta la mia pagina di discussione per ulteriori opzioni e utilizza la sandbox per ripristinare qualsiasi scherzo.	0
38653	Fatto bene) (Non mi piace molto questo sistema di eliminazioni Speedy, ma funziona). 11:12, 25 marzo 2004 (UTC)	0
10061	L'intero articolo fa schifo. Come è diventato l'articolo del giorno? È confuso più volte solo all'inizio e l'intera faccenda puzza di POV e cerca di bilanciare il POV.	1
11020	COMPLIMENTI per aver vinto il FishQuiz! '' parla con me	0
95917	Prodotto a cuneo Qualcuno potrebbe spiegare in che modo un determinante Slater è il prodotto a cuneo (come definito in un contesto matematico più generale).	0
85825	Hey == Hey, guarda la mia pagina adesso.	0
77385	Ci sono hot chicks a Cook.	1
73969	A proposito ... ho richiesto una sparizione. Buona fortuna a te che porti la torcia luminosa con più wiki-fortezza di me. Questo non è un buon posto per me.	0
92524	Strappa ... Awwwww! La tua foto di quel soilder statunitense con quel ragazzino iracheno è così carina! OH MIO DIO!! È così dolce. 70.121.33.78	0
960	== ghepardi == sono gli animali digiuni del mondo	0
51117	perché viene fatto? Personalmente ritengo che si tratti di informazioni che potrebbero essere necessarie, ma è solo la mia opinione!	0
7766	LA MODIFICA. Perché, oh perché, devi scherzare con me? Tutte le mie modifiche sono state mirate, quindi lasciami in pace quando eseguo queste utili modifiche. IO SONO L'UOVO.	0
9775	Era un complimento a vanvera, Nikkimaria. ;) Ehi, grazie per avermi inviato il PDF, e avevi ragione, non c'era. Peccato, ero così eccitato quando ho letto male la citazione ...	0
17447	Poiché la tua modifica era una forma di vandalismo, ti preghiamo di non rifarla. Questo è un articolo di un'enciclopedia, non un blog per vantarsi di quanto sia buono il tuo personaggio o quello di un'altra persona. Grazie.	0
87867	Ne ho persino montati di nuovi. Leggi l'intero articolo. 149.254.192.195	0
59221	Se hai commenti su di me, per favore prendi nota qui con il tuo nome.	0
15460	Ok, ho chiesto altri occhi. Wikipedia: bacheca degli amministratori / Incidenti # Richiesta di più occhi. Si spera che qualcuno possa spiegare meglio le violazioni della neutralità.	0
17559	:Grazie per il tuo contributo.	0
68401	, ha rivisitato il mio commento lì. - '' '' ''	0
7913	"""Snuff Video su Youtube Guarda il video lungo 2:31 min se pensi che sia """"i suoi ultimi minuti prima"""" del suo OMICIDIO. Quando in realtà possiamo vedere l'omicidio a sangue freddo completo sullo schermo."""	0
29822	dopo aver aggiunto il razionale devo rimuovere il tag?	0
10621	WWOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO GO SPONNE SWCHOOL BLUHHHHHHD !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!	0
39007	Anche Tribute To The Troops è stato nominato per la cancellazione.	0
33680	siamo gay	0
23238	REDIRECT Talk: Muhammad Ali, Prince of the Sa'id	0
65471	il nome libby sux! trs	0
74289	Va bene. Non stavo facendo un'osservazione personale, ma richiamando l'attenzione sugli errori nel testo. Grazie per la tua promessa di correggerli. - alias ᴀʟᴀʀoʙ	0
4528	Le persone che lo sostengono	0
29750	Adelong non si stabilì negli anni Quaranta dell'Ottocento. Smettila di inventare cose.	0
56209	Che schifo? ci abbiamo lavorato duramente per non eliminarlo	0
78738	::: Grazie, sembra buono!	0
48783	massa del Nessun problema! Tutti quei reindirizzamenti stavano iniziando a darmi mal di testa! - Parlare	0
36502	Smettila di parlare, puzzi di alito del pene.	1
57004	"""In realtà tutte le sue canzoni sono le mie preferite, ma se dovessi scegliere sceglierei """"Sweet Dreams"""", """"Halo"""", """"Freakum Dress"""" e """"Crazy in Love"""". •"""	0
12810	"""icon | w | or | d}} rimuove l'ingombrante """"IPA"""" dalla pronuncia {{IPAc-en | w | o | d"""	0
52399	Beh, vivo in Uruguay e si crede comunemente che i neri siano bravi con la musica e la danza. Non penso che sia solo il caso negli Stati Uniti, penso sia in tutto il mondo.	0
67699	: L'ho rimesso a posto ma solo fino a quando non ho deciso come modificarlo. Anche se potrei chiedermi se la nudità = sessuale.	0
49508	Nintendo Exlucive Questo gioco sarà molto probabilmente Nintendo Exlucive. Ho ragione o ho torto? mcjakeqcool	0
47969	* Credimi, otto centimetri sono una vecchia misura per un giovane. - Capitano Surrey	0
65465	Usa il dizionario Nick Attenti a chi legge Wikipedia	0
65480	PER FAVORE, RICHIEDI UN TRATTAMENTO Per favore cerca un trattamento per le tue perversioni. C'è aiuto disponibile!	0
1296	Haha. Hayson che dice di non sapere chi gli ha inviato un'e-mail è una prova? Prova che sei un bugiardo. Non aspettarti una risposta da qualcuno a cui menti e cerca di ingannare. Di certo non te lo meriti.	1
77164	GA Review La revisione è per My Love: Essential Collection qualsiasi domanda fammi sapere '' '' '' '' ''	0
7176	== In risposta al tuo feedback == Allora prova il nostro tutorial.	0
35174	??? Lecca lecca legale lol ???	0
29716	Preferirei discuterne nella pagina di discussione dell'articolo.	0
30526	"""== Holding Pen == Fuori posto nel grafo """"lead"""":: probabilmente dal latino osare: per dare Probabilmente il migliore nella sezione della storia se non omesso. ~"""	0
59744	Dovresti provare quanto sopra con la Reichsbahn.	0
79616	Versioni multiple di # 11 rilasciate da diverse fonti http://ia801701.us.archive.org/23/items/Inspire_Magazine/inspire-11.pdf http://archive.org/details/Inspire_Magazine Via Archive.org	0
5541	== Scoperta di dinosauri == Dice che ha scoperto quattro dinosauri in totale, solo due sono menzionati.	0
59725	Ho anche chiesto se stavi dando una valutazione sulla tua pagina di discussione, ma non c'è stata risposta. parlare	0
37998	:::: Mi ripeterò, per favore astieniti dal violare WP: CIVIL	0
34443	Assicurati, però, che il tuo wikilawyering riceverà la considerazione che è dovuta.	0
42679	"""Mi scusi: ce ne sono altri due, uno dei quali sottolinea allo stesso modo il """"conservatorismo"""" dell'autore."""	0
37048	puntualmente ho fatto la cacca e mi è finito sulla maglietta ho pensato che potesse far male, ma è stato un ottimo dessert	1
34516	adnryk chi? lascia la tua email, smth.	0
55621	"""Uffici """"Gli uffici del college sono in Old Elvet, nel centro della città"""" È ancora vero? O si sono trasferiti con la vendita di Parson's Field sulla collina?"""	0
76840	Dillo a SteveBaker e hai un accordo!	0
94462	Proposta finale di Indrancroos Ho intenzione di dire la mia su questa sezione IMA. Altrimenti, le cose dovrebbero essere modificate, modificate e modificate. A proposito, quando finirà tutto questo?	0
21147	oppure 2H2O (aq) → 2H2 (g) + O2 (g)	0
77999	Guarda le tue piccole stronzate. Con le tue abilità di wikipedia. Devi essere orgoglioso.	1
26030	Razza degli antichi egizi	0
77129	invece di usare nomi di lunga durata ''	0
9019	Rock e Jeanne, mi hanno dato una guida di 4 punti da seguire. Grazie per l'aiuto e continua a tenermi all'erta.	0
88866	Scorrono in modo casuale, ricaricano la pagina finché non viene visualizzata, oppure fai clic qui e scorri fino in fondo per vedere la selezione. Qual è il prossimo?	0
28874	REDIRECT Talk: design delle targhe canadesi e formati seriali	0
36576	Come al solito, ebrei e turchi cercano di far appartenere a loro il cristiano arabo libanese famoso, è un cristiano arabo libanese messicano e basta !!	0
10462	Per favore non vandalizzare le pagine, come hai fatto con questa modifica ai batteri Gram-positivi. Se continui a farlo, sarai bloccato dalla modifica. Fino a quando non dorme	0
72918	è un dettaglio insignificante. Non cambia nessuna conclusione.	0
73990	PS- Non era un bot, ero io. Io uso questa cosa. tuono	0
3279	Violazione involontaria delle linee guida relative al nome utente	0
87004	Dannazione!	1
18688	La sezione di geologia deve essere preparata	0
87580	Non c'è conferma che sia stato il finale Buono +, ma è sicuramente o quel finale o semplicemente il vecchio finale buono.	0
16608	: Ho aggiunto la tua preoccupazione sulla differenza di genere. Il motivo per cui non l'ho aggiunto la prima volta è stato perché non ero sicuro della formulazione e non ho ricevuto alcun suggerimento.	0
6633	da quando sono stato bloccato, i blackburne lo hanno invertito, beh di altri sono la maggioranza, anche se sono pedofili sbagliati!	1
53346	AfD Ho ripristinato questo articolo e l'ho contrassegnato come AfD in modo che possa esserci consenso sulla notabilità. La guerra di modifica dovrebbe essere evitata.	0
98607	Domanda 4: l'altro editore è	0
67995	Re: Re: You Da quanto tempo sei amministratore	0
84812	| listas = Barthelmes, Brian	0
28414	quindi se lo faccio e includo refrences e tutta quella merda, posso scrivere il mio articolo senza che tu interferisca?	1
52839	Bloccato per 24 ore	0
7203	Questo utente è un calzino di.	0
71201	Jules Verne Vedi la discussione Discussione: Jules_Verne # Couple_changes - per favore non aggiungere di nuovo fino a quando non rispondi prima.	0
55889	fornito alle squadre dell'aeronautica militare sovietica a terra	0
87344	== THA TREY == IL MIGLIOR RAPPER DEL MONDO IL NIGGA PIÙ REALE IN ESSO.	1
5498	::::: Posso chiedere cosa c'è di sbagliato in William W. Hagen come fonte? Niente nella sua pagina suggerisce alcuna inaffidabilità o COI. 😜	0
98655	Mi chiedo cosa succeda adesso. Utente: AFA http://www.revleft.com	0
92647	né sono stati menzionati NUOVI riferimenti	0
97640	Non importa: ho appena segnalato il falso positivo.	0
17266	Non so cosa vuoi, ma non mi interessa se socotra.info è un link esterno, puoi aggiungerlo se vuoi per quanto mi riguarda. —Innotata	0
20745	Per favore! scrivilo, pubblicalo qui e partecipa con calma al processo di modifica. !!!!	0
19215	Sono d'accordo. Odio quelle versioni soprannominate. Vorrei che non avessero fatto quelli in primo luogo. Vorrei che i cartoni tornassero ai titoli originali.	0
17240	NVC Ciao - Temo di non capire la tua recente modifica alla pagina di discussione di NVC - potresti aggiungere qualche parola in più a titolo di spiegazione? Grazie	0
2036	:: Allora stai chiedendo alla persona sbagliata e, iniziando in modo conflittuale, stai chiedendo anche nel modo sbagliato.	0
15034	Tentativo di copyedit fallito C'erano troppe frasi che non riuscivo a capire abbastanza bene per migliorare. Felice di scattare una volta che le cose saranno più chiare.	0
98583	Marzo 2015 (UTC) | declino = Ci sono prove evidenti che hai effettuato numerose modifiche dirompenti mentre sei disconnesso e che hai creato almeno un account di trolling. - 14:01, 2	0
54390	Heeeeeeeeeeeeeeyyyyyyyyyyyy amico! Sup!	0
45173	Risponderò sulla tua pagina di discussione. Grazie. |}	0
11438	Mi dispiace, ho dimenticato di firmare. 20:51, 6 agosto 2003 (UTC)	0
10473	: Image: Skyway1 full.jpg Ho bisogno di sapere da dove proviene quell'immagine prima di credere che sia PD.	0
