	comment_text	toxic
96365	Err:509	0
31100	YÖNLENDİRME Konuşma: GJ 758 C	0
87028	Repgreek'i neden sildin? Birçok basketbol mesaj panosunda küresel olarak bilinen kullanıcı adı için iyi bir durum oluşturacaktım.	0
50573	Silme şablonlarının kaldırılması Lütfen bu düzenlemede yaptığınız gibi makalelerdeki silme uyarı şablonlarını kaldırmayın. Kalıcı yıkıcı davranış, bir bloke ile sonuçlanacaktır. Şerefe, 57	0
21907	hay, siktir git, hay, siktir git, siktir git	1
61661	Öneri için teşekkürler .	0
62067	Özeti düzenleme ve konuşma sayfasında açıklama yapıyorum - lütfen varsaymadan önce okuyun! Mina kutsal olmayan şeytanın yeridir, Müslümanlar Hacda taşlanmalıdır.	0
52532	(// c) Wafulz'u bir minnow ile hafifçe tokatlıyor. P Rouge admin, sen. (// c)	0
39856	Git kendini siktir et seni sinirlendiren portakal kaltak	1
66100	'Motifler' bölümünden kurtuldum - keyfi, alıntı yok, sunumda özellikle ansiklopedik değil. Dahil etmek için farkedilebilir bir neden görmedim.	0
20741	Satırların sırası WikiProject'te tanımlanır. orada değişikliği tartışın. Şu anda, sadece savaş için düzenleme yapıyorsun. @ 04:38, 2005 Ocak 20 (UTC)	0
29814	Yineleme?!? Bazı çareye ihtiyacınız olabilir; Herhangi bir şeyi düzenlemeden önce İngilizce, evlat!	0
73371	Lütfen Wikipedia'dan içerik kaldırmayı durdurun; vandalizm olarak kabul edilir. Denemek istiyorsanız, lütfen korumalı alanı kullanın. Teşekkür ederim. - konuşmak	0
36960	Ve yukarıda bahsettiğim gibi, fikir birliğine ihtiyaç var. Şu anda sahip olmadığınız fikir birliği. Olduğu gibi iyi. - ☆ konuş	0
13270	Değişiklikler Metros tarafından geri alındı ve siz sadece bir tartışma başlatmaya çalışıyorsunuz. Ben birine çekilmeyeceğim. Kendinize İyi Bakın ve İyi Bir Pazar Geçin ... • Sohbet • 26 Ekim 2008 @ 16:02	0
56991	Evet yapabilirler, bu notu neden yazdığımdan emin değilim - sayfa sahibi kesinlikle umursamadı. - Konuşma	0
66428	: Bana sanki Füzyonun bir eyalet dalıymış gibi geliyor. Bu aşamada ALP'nin eyalet şubelerinin tesadüfen yaptığı gibi, çeşitli farklı isimler aldılar.	0
67919	Err:510	0
11806	}} {{wikibreak || 11 Kasım'da	0
68832	Gülmen gerektiğini gördün. Konuşma	0
2695	Makaleyi daha kötü gösteren kişi siz olduğunuzda başkalarını vandalizmle suçlamaya nasıl cüret edersiniz? 50.121.48.234	0
90316	Siyah görünmeyenler ya bin yıl boyunca yanlış üretildi ya da Arap. (Ah.)	0
39550	Sizin için bir ahır yıldızı! Real Life Barnstar, buradaki ilginiz ve sıkı çalışmanız için teşekkür eder, müzik sayfası güvenilirdir	0
56832	Err:509	0
41079	git kendini becer XD 95.114.245.254	1
85236	yeni kanallar İyi mi? 4/10 coz denedim ama kötüler eski kanalıma geri döndüm.	0
16166	SEL!!! GELİN VE YOK EDİN http://twitter.com/phoenixreporter	0
34044	210.5.95.168 Affedersiniz, Paladine_ (Dragonlance) sayfasına hiçbir şey yapmadım, daha önce hiç görmedim!	0
16751	Evet, gri tonlamadaki gibi siyah ve beyaz, deneyelim.	0
24345	"""En son duyduğum şey """"% 85"""" olduğu ve yolculuğa çıkmasının beklendiği idi."""	0
70507	Mekanik şema talep edildi}} {{Anatomik şema istendi	0
60480	Lütfen dur. Wikipedia'ya zarar vermeye devam ederseniz, düzenlemeniz engellenir. Konuşma	0
39790	, Sadece yalnız kalmak istiyorum bunu anlamıyor musun?	1
49104	"""en azından bir araştırmacı, belki hoşnutsuz, ama buradaki bazı önemli noktalar gibi sadece cahil bir """"editör"""" değil."""	0
69927	Güzel. İkincil hasarı seviyorum. Şimdilik güle güle!	0
14030	engelleyen insanları durdur çünkü sayfamı düzenlememe yardım ederek bana iyilik yapıyorlar bunu nasıl yapacağımı bilmiyorum u boktan	0
69842	Evet, işaret etmelisin. Resmi tarihi beklemeliyim (kafiye yapmaya niyetim yok). Sanırım teknik olarak belirsiz bir ifadeye dayanarak Q3 veya Q4 demek spekülasyondur. Benim hatam ... benim hatam ... ()	0
62453	Keith Peter Wansadha Basalirwa	0
9285	Ama geleneksel düşünceye meydan okumanın uzun vadede iyi bir şey olduğuna inanıyorum.	0
87359	Grindcore makalesinde Yeni Düzenlemeler Merhaba, Grindcore'un Konuşma Sayfasına yaptığınız yeni düzenlemeler hakkında bazı yorumlar yazdım. Onları kontrol etmelisiniz. Şerefe,	0
67313	Bak bununla hiçbir yere gitmiyorsun. Kes şunu, tamam mı?	0
80822	: Fikrimi ifade ettiğiniz gibi alacağım) Nom Nom Nom.	0
60723	Oh, hiç Star Wars izlemedin, İmparatorluk Yürüyüşünün ne anlama geldiğini bile bilmiyorsun !!	0
43577	Yardımın için teşekkürler, bana aşağılık bir zehir atmaktansa yeni başlayan birine yardım etmen çok nazik. Umarım bu önerildiği gibi çalışır ve ben bunu berbat etmedim!	0
34593	DOĞRUDAN Söyleşi: Nunilo ve Alodia	0
58659	Bu nedenle, lütfen FAC'de bunu geri çektiğinizi belirtin ve başka bir meslektaş incelemesine yeniden gruplandırın ve kopya düzenleme talebinde bulunun.	0
3741	OH BENİM ONLARI ROCK YOU IDIOTS ARAYIN !!!!	1
8807	REDIRECT Talk: PS I Love You (albüm)	0
51594	Selam, bunun için teşekkürler. Çok minnettarım. Bu gece etrafta bazı tetikleyici mutlu insanlar var gibi görünüyor. Yinede teşekkürler!	0
18230	| decline = Açıkça çelişkili düzenleme yaptınız, bkz. WP: EW. Haklı olduğunuza ve bir başkasının hatalı olduğuna inanmak, Wikipedia'nın davranış politikalarından muaf olmanıza izin vermez. 32	0
71465	::: Ve ayrıca, insanların aptal olması. Bir ton youtube.com videosuna bağlanmak gibi olurdu.	1
21328	Anlardın ... Hemoroidin kıç yüzüne sahip olsaydın anlardın!	1
80696	WTF ne yapıyorsun, işimi siliyorsun, şimdi senin gibi hemen hemen yeterince ppl aldım FUCK OFF !!!!	1
6293	::::::: Şu anda Firefox kullanıyorum, ancak her zaman IE'ye geçebilirim. Teşekkürler	0
34382	Her halükarda, bir süreliğine yeni taşınmış insanları, artık bir evi olmayan ve asla olmayacak insanlardan ayırmak için bir yola ihtiyacımız var. iletişim | Wikipedia Tarafsızlık Projesi |	0
22370	Beni uzun zamandır uğraşmamayı öğrenmem gereken bir şey hakkında rahatsız ederken yakaladın) (𒁳)	0
73258	Elimde o alıntı yok, bu yüzden kaldırılmasına katılıyorum. Tekrar eklemeden önce alıntıyı alana kadar bekleyeceğim	0
53524	::::: Sikimden çekil pislik. Fark etmediyseniz, blok bundan sonraydı. Gerçekten yeniden taranmalısın. Sıfır!	1
38367	Roo, 1 Haziran 1983'te Teksas'ın Travis County şehrinde doğdu.	0
12033	Ayrılmaya yetecek kadar L oyu alırsam, makaleyi sonsuza kadar silebilirsiniz. Ama oylama bitene kadar saklayın.	0
66676	Err:509	1
47032	RFC bu RFC'ye göz atmak isteyebilirsiniz http://en.wikipedia.org/wiki/Talk:Armenia	0
87146	Aksanlarla ilgili olarak Merhaba, buraya bir göz atabilir misin?	0
47124	: * ok orada çorappuppets hasta onlardan kurtulsun sadece istiridye.	1
99517	sakız yaprakları. Yine de makaleye dahil edilmeden önce daha özel bilgiler bulacak birine ihtiyacımız var. - 124.183.79.186 tarafından eklenen önceki imzasız yorum	0
64878	Artı bir soru: RCU, IP'sinin değişmesi durumunda aynı kullanıcı olup olmadığını belirleyebilir mi? Çünkü o - diğerleri arasında - özdeş	0
7700	:Ne anlatmak istediğinden emin değilim.	0
93694	Sadece üzgün bir kaybeden temizlikçi, kapıcı olmanın Wikipedia'dan yasaklanmaktan daha iyi olduğunu düşünür. LOL. Neden bu kadar kızgınsın? Seni de kapıcı olarak kovacak kadar beceriksiz miydin?	1
70663	hepiniz anlamıyorum !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!	0
31850	Ezequiel.Pena etiketlendi ve poşetlendi. * iç çekiş * Endişelendiğim kadarıyla, bu kullanıcı yasaklandı. 96	0
66558	"""bomba gibi rock Stadyum gruplarının """"bomba gibi rock"""" yaptığını söyleyen John Lydon değil miydi?"""	0
64868	: Merhaba Komitsuki, yorumunuza yanıt verdim. Lütfen mesajı kontrol edin ve yorum yapmaktan çekinmeyin. Teşekkürler, -	0
73775	RE: 767-249ER'ye yorumlarınız Konuşma sayfalarına bıraktığınız mesajlar vandalizm olarak kabul ediliyor. Lütfen bunu yapmayı reddedin yoksa sonsuza kadar engellenirsin, seni yaşlı mull. Khukri	0
18228	Lütfen Wikipedia: Güvenilir kaynaklar ve birincil kaynaklarla ilgili politikamızı kontrol edin. Bu orijinal belge koleksiyonuyla birlikte atıfta bulunduğunuz gerçekler için kesin alıntılar verebilir misiniz? konuşmak	0
76478	İkinci ... Buraya nasıl telaffuz edileceğini bilmek umuduyla geldim.	0
5663	dikkate değerliği gösterebilecek muhtemelen güvenilir kaynaklarda	0
95116	Alex'in kararı adil ve benim için uygun. - • Konuşun •	0
27512	Düzenleme özetinizi okurken, bu açıkça vandalizmdi. Bunu devam ettirirseniz Wikipedia'da daha fazla düzenleme yapmanıza gerek kalmadan kendinizi engellenmiş bulacaksınız. Son uyarı.	0
83377	Mikkalai, bu e-postayı aldığına sevindim. Sadece alıp almadığını sordum çünkü doğru gönderip göndermediğimden tam olarak emin değildim.	0
71158	Nashville'de yaşıyorsun, değil mi?	0
31938	REDIRECT Talk: Giriş / çıkış Tampon Bilgi Spesifikasyonu	0
93300	Beyaz Adamlara karşı önyargılı bir Yahudi olan Erdely hakkında ilave gerekiyor	0
19437	merhaba sen tam bir salaksın. Sadece bilmeni istedim. 70.95.69.64	1
33954	Err:510	0
68390	Err:509	1
96106	: Kalın yazılmış bir kelime, göründüğü her yerde, boktan bir kelimedir.	1
89592	Err:501	0
51853	İşte bu. Teşekkürler.	0
43151	Fatima bint Esad geçenlerde bu makaleye büyük bir parça eklediğinizi fark ettim. Kaynaklarınızı (web sayfaları, kitaplar vb.) Gönderebilir misiniz? Gerçekten yardımcı olur. Teşekkürler. 23:56, 29 Temmuz 2005 (UTC)	0
28473	Hangisinin senin olmadığını neden yorumluyorsun?	0
76816	Güle güle! Önyargılı yönetici!	0
71605	Lindsay Lohan Selamlar! Hiç şüphesiz fark ettiğiniz gibi, FA kalitesine getirmek amacıyla bu makale üzerinde önemli çalışmalar yaptım. Lütfen yorumlarınızı buraya ekleyin! Kirk konuş benimle	0
89473	Bakabilirsen .... Birlikte yaşamayı düşünüyorum	0
1008	Yahudi (İsrail / Siyonist) davranışından nefret etmek ama yine de Yahudileri sevmek mümkün mü? Anti-Semitik etiket, cevabın hayır olduğuna işaret ediyor gibi görünüyor.	0
13677	Zenci kıçının emekli olmasına sevindim.	1
68330	Err:509	0
70886	Err:509	0
84737	* Eşcinselliği / Sandbox'ı konumuna taşıdım. İçine açıklayıcı bir not koydum.	0
66336	: Her halükarda, patronların listesinin bu konunun tartışılacağı yer olmadığını ileri sürüyorum, bu yüzden yorumları kaldırdım.	0
45216	Bu o kadar aptalca ki gidip bir sik emebilirsin	1
2627	DOĞRUDAN Söyleşi: Anderson - Alaska Eyalet Müzeleri	0
76464	:::::: Bana düzenlemelerimin önyargılı olduğunu söylediğinizde, bu bir şekilde kişisel bir saldırı değil ve size mantığınızın yetersiz olduğunu söylediğimde, bu bir şekilde.	0
8931	İki HB makalesine yaptığınız son düzenlemeler için teşekkür ederiz. Yobot'un makalelerinize de çarptığını görüyorum. (miyav)	0
31664	Lütfen bu sayfanın altına yeni girişler gönderin. Teşekkür ederim.	0
40159	Eğer google'ın bunu söylediğini söylerseniz, evli hayatındaki adı bu olurdu. Ama eminim bir şarkıcı olarak profesyonel ismini koruyacaktır!	0
55598	03:40, 2005 Mayıs 14 (UTC)	0
16731	Hoşgeldiniz. Bilgilendirdiğiniz için teşekkürler. Ona bir mesaj bırakacağım.	0
46573	, onun arkadaşlarından biri olması dışında	0
17864	Çok teşekkürler - yarın bir tane koymaya çalışacağım, çünkü çorapları tekrar artmaya başlıyor ve bazı uyuyanları temizlemek iyi olur.	0
39329	Bu ara sayfalar yoksa, ki ben gülümseyene kadar yoktu, kırıntıları işlenmiyor; MediaWiki bir yerde;)	0
50191	Ama bunu anlayamayacak kadar yoğun olman beni şaşırttı. Salak. HA HA HA HA HA XD	1
49815	:: 3. seviyeye geldim.	0
20328	Telif hakkı === ===	0
56730	Hepsi tamam. Listelenmiş.	0
91682	25 Şubat 2014'te yarı korumalı düzenleme isteği Bir topa genellikle uygunsuz bir kelime de denir. 208.53.94.163	0
15442	: Pekala, bağırma, scheesh! bana kulak zarı yaptı, bu oldu!	0
46629	Öyleyse Proudhon bir sosyalist miydi?	0
54738	Yardımınız ve tavsiyeniz için çok teşekkürler! Şerefe!	0
8867	Meno, kategoriyi hala orada olduğu için makaleden çıkarmadı. Makalede listelenen bu kategorilerden ikisi vardı ve Meno kopyayı kaldırdı.	0
21725	"""1940 | - | style = """"background:"""" | | style = """"arka plan:; genişlik: 1px;"""" | | style = """"width: 320px;"""" | Rt Hon. Viscount Halifax | 3 Ekim 1940 - 22 Aralık"""	0
74534	Birinin böyle görünmesi normal değil.	0
46479	Bir isim değişikliği talep etti ve ona (için) izin verildi. ChatMe! Benioku !!	0
16390	Yeniden adlandırmadan kaydedildi; hızlı del için işaretlendi.	0
91214	:::::: Ah, şimdi bir yönetici olduğunuzu anlıyorum. Bu senin cehaletini açıklıyor.	0
92010	seks sex sex sex sex ............................................. .................................................. ................ ve waht	1
39992	eleştirinin yarısını silerek veya kaybolmasına neden olmak, incelemelerin karmaşasıdır	0
73993	Lütfen nasıl kusurlu olduğuna inandığınızı açıklayın. (btw, tüm bu materyalleri bu kadar kısa sürede gözden geçiremezdiniz.)	0
24146	Teşekkürler Olaf! Bu iyi bir alternatif. Nazik düşünceniz için de teşekkürler.	0
65499	İrlanda Coğrafyası Makaleye eklediğim referansları geliştirdiğiniz için teşekkürler. Herhangi bir şeyi berbat edersem, düzenlemelerimi geri almaktan çekinmeyin.	0
94233	: Bluebots'un çok konuştuğunu kontrol etmediğim için, herhangi bir istek buraya gelmelidir. Teşekkürler -	0
26198	Ulu Panah bilmiyor bana. Jelebu ve Pahang arasında bölünmeyen, ancak Johol (ana devleti) tarafından emilen Ulu Muar'ın eski adı Ulu Pahang'a atıfta bulunulmalıdır.	0
16283	Rejenerasyon == Ana makalede rejeneratif frenleme hakkında gerçekten bir şeyler olmalı. Cowie, yapabilir misin? ==	0
42987	Lütfen Wikipedia'ya saçma şeyler eklemeyin. Vandalizm olarak kabul edilir. Denemek istiyorsanız, korumalı alanı kullanın. Teşekkür ederim. Konuşma | Katkıları	0
52295	Teşekkürler Robert Nairac'taki kopya düzenlemeleriniz için teşekkürler - aynı düzenlemeleri üzerinde çalıştığım diğer makalelere de uyguladım) Hepsi çok daha iyi görünüyor	0
96804	. DNA'nın mobil internet hizmetini kullanmaktan IP'nin yasaklanması. Bahsedilenle ilgili bir Şikayet günlüğe kaydetti	0
86956	"""Bu makaleyi açıklamak için herhangi bir güzel ücretsiz kullanım fotoğrafı var. Greenpeace'in tümü eğitimsel / ücretsiz kullanımdır, bu yüzden bunları kullanamazsınız ve kabuk """"ilerlemeye heveslidir ..."""" (17:19, 10 Mar 2005 (UTC)"""	0
47775	. Ve uyarılarınızı kopyalayıp yapıştırmak daha da kötü	0
78256	"""Bu arada, Encyclopedia Titanica'nın güvenilir bir kaynak olup olmadığı konusunda """"açık bir soru"""" değil."""	0
82475	Esneme, gerizekalı. Yaklaşık yarım milyon kişi bu IP'yi kullanıyor, hepsini beceremezsin.	1
49625	Bu bir ansiklopedi, şaka kitabı değil. Değişiklikleriniz vandalizm olarak geri alındı	0
62245	Heya El, seni kesinlikle bir günah keçisi olarak görmüyorum! -	0
39697	Death Valley ve Shepherd's Crook	0
50172	DOĞRUDAN Söyleşi: NWA Southern All-Star Güreşi	0
63920	Anlaşıldı. Bu iki adamı RS Feed'ime ekleyeceğim. Bunun için etrafa bakacağım. Haha! Bir yerlerde bir sayfayı kaçırdığımı biliyordum; şimdi güncelleniyor ... thx! —Ne Yaparım / Ne Diyorum	0
43445	geçici komün sakinleri için	0
25380	Bir düşünün, neden Wikipedia'nın Hristiyanlık bölümünde listeleniyor?	0
39452	Kendini öldür! Lanet piç!	1
35544	Lütfen bu New Orleans Saints düzenlemesinde yaptığınız gibi sayfalara zarar vermeyin. Bunu yapmaya devam ederseniz, düzenlemeniz engellenir. '' Konuşma / Devam	0
29953	Full liner yaygın bir terim midir?	0
49755	Beyaz Hareket girişinde ne yaptığımızı biliyoruz. Lütfen dur. Düzenlemelerinize gerek yok.	0
63889	Tabaklardan yapılmış hauberklerin	0
23445	Bunu ona bildirmeye çalıştım ama hatasını ve hatasını gizlemeye çalışmak için mesajımı geri çevirdi. Teşekkürler! 70.121.33.144	0
90473	OrphanBot Umudunu kaybetme! Hala OrphanBot rejimini ezebiliriz! Sanırım sayfayı yeniden oluşturacağım. Yakında görün! M. Burmy Pekala, ama yaptığım sayfa hareketlerini ve yönlendirmeleri kaldırmayın. Micoolio101	0
38352	Sefil Yahudi, sahtekarlıkla çoğu insanı Yahudi yapmaya çalışıyor. Ama kimse Yahudi olmak istemiyor. Keşmirliler Aryanlardır ve Yahudi artık Keşmir'de hayal kırıklığına uğramıştır. ''	1
40233	Şimdi bu gerçek bir kahramandı!	0
9309	Lütfen rahatsız edici düzenlemenizi durdurun. Wikipedia'ya zarar vermeye devam ederseniz, düzenlemeniz engellenir. Ⓣ	0
22751	Bay Ed için bir alıntı var bir zebra. Yerine konulan diğer şeyler için hiçbir alıntı yoktu.	0
69810	Her iki dış bağlantı da hiçbir yere götürmez. Güncellenmeli / kaldırılmalıdır	0
52353	:: Bence konuşma sayfalarında onu tersine çevirmenin bir anlamı yok (geri dönmek için bekliyor). Sadece AIV'ye rapor verin veya engellenene kadar başka bir şey yapın. Ve sonra geri dönün. 4chan ile aynı.	0
28962	Bu kullanıcı kasıtlı olarak verileri bozuyor.	0
67519	Dixit soyadınız mı? 174.3.113.245	0
94236	SDP IZ DA BAKTI FA MLD HALKLARI DAHA İYİ İZLEYİN. SİLAH VAR BEKLİYORUZ BEKLİYORSANIZ, SİLAHLAR VE YA KİŞİLER GETİRMEK İÇİN BİR ORDUMUZ VAR. 8 poppn 6 floppn. 4527 watt.	0
73194	Ben tencere karıştırmadım. Sen beni böldüğün zaman özel olarak THB'ye tavsiyede bulunuyordum! 8- (	0
93660	Nedeni, en azından bir yere vardığımızı düşünmemdi. Son gönderiniz, sahip olmadığımızı gösteriyor.	0
94006	}} {{oldafdfull | page = Cockblock (2. adaylık) | tarih = 7 Ağustos 2008 | sonuç = tutmak	0
6600	Hiç sorun değil; Teşekkürler!	0
19395	Neeru veya Neeraj Gopinathan, Hindistan'ın Mumbai kentinde yaşayan çok tatlı bir çocuk. O çok tombul ve melek gibi bir yüzü var.	0
47900	Sen bunun dışında kal! Yeterince mahvettin. Bu Kww ve I arasındadır. Aslında Kww'yi de artık bir arkadaş olarak görüyorum. -	0
17002	göt herif siktir git siktir git göt herif lanet bir ördek bir kanguru becerdin ve bu ördek bir kanguru lanet için seni siktir et	1
75853	Tyrannosauridae Hey, makaleye en çok katkıda bulunan kişi olduğunuzu fark ettim. Makaleyi biraz temizledim ve sorun olmazsa wp: GAN için aday göstereceğim.	0
81876	Öyleyse neden bazı ifadelerini kullanmıyorsunuz? Onka	0
19022	Zaten yaptım. - kullanılan Cetvel! Artık işlerin uzunluğunu kolayca anlayabilir.	0
86799	:::: Hem gerçeklerden hem de şimdi ne olduğu konusunda bilgisizsiniz. Tehditlerinizi daha hak eden bir yere götürün ya da daha iyisi hak edilmemiş ve kötüye kullanılan araçlarınızdan vazgeçin.	0
35316	Err:509	0
87499	Fotoğraf Fotoğrafa hoş bir dokunuş, GregorB. Biraz ince ayar yaptım.	0
16118	Sorenaaryamanesh'in, makalenin POV'unu kaldırmayı amaçlayan tarafsız birincil kaynak materyalini kaldırarak bir düzenleme savaşına dahil olduğunu lütfen unutmayın.	0
62330	Neden tam olarak buna güceniyorsun?	0
24763	Jack paul limani 20 yaşında Malavi'de yaşayan bir çocuk. Wikipedia'da yeni ve en iyisi için kullanmak istiyorum.	0
13622	Merhaba, 3/16 Punjab'ın Haziran 1941'de Krohcol için 15. Tugayı terk ettiği, ancak işgalden sonra 27 Aralık'tan 10 Ocak 1942'ye kadar 15. Tugay'a yeniden bağlandıkları konusunda haklısınız.	0
42280	Bunu yapmadım, Wikipedia'ya List of Little Einsteins bölümleri gibi yanlış alıntılanmış içerik eklemedim.	0
9128	Err:509	0
13836	Şubat 2006 (UTC) Hey, bakın, yasaklı kullanıcının birkaç kuklası tarafından yüklenen ve silinen resim (konuşma • katkıları), ne tesadüf! 01:18, 7	0
75339	Kesinlikle seksi olabiliriz! ->	0
47176	Kollias gibi bir karakter, kahramanlar, sanatçılar ve ciddi yazarlarla aynı listede olamaz.	0
80198	Hangisi senin hatandı.	0
67084	tamam güvenilir bir kaynak eklendi	0
24926	Rastgele gülen yüz (çok takdir edilen) için teşekkür ederim. -	0
70734	Şimdiye kadar gördüğüm en lanet olası (en tuhaf) buncha siyahi millet. Eyvah! p	0
27151	: Buna biraz önce baktım. Bu çok tuhaf!	0
29865	bu adam komünist, ona güvenme	0
44204	: * Tebrikler adamım. Uzun zaman oldu. Hayır, mahvetme yoksa Lara sana zarar verir.	0
35986	Tamam, burada düzenleyebileceğimi bilmediğim için engellendiğini varsaydım. Ama WP'ye cevap veremem: ANI gerçek tartışmanın devam ettiği yer!	0
76452	duş torbası ve bir ağaçtan ip ile çıkarılmalıdır. Pezevenk!	1
22851	Bu Tevhid inancını tanımlamak / güçlendirmek için sadece Durziler kendilerini üniter (Muwahhideen) olarak adlandırırlar, diğer mezhepler bile bu terime ihtiyaç duymazlar.	0
81672	Rica ederim, Oh pekala, sanırım bu rahatlama) Neyse, teşekkürler, iyi günler, - • (konuşma)	0
41046	RE: Anonu yeniden sınıflandırmak Sizce sanık anon ile aynı kullanıcı mı?	0
40990	Yine de sadece bir soru: http://www.csse.monash.edu.au/~jwb/wwwjdic.html adresinden baktığımda nasıl oluyor da ikinci sembol çamur gibi çıkıyor?	0
5421	NIGGER NIGGER NIGGER NIGGER	1
36729	:: Mükemmel! Bir dahaki sefere ve her seferinde düzenleme özetini ekleyin. Güvenilirlik sağlar. İyi geceler ve devam edin.	0
78309	Söylediğiniz gibi yapılan güncellemeler, yalnızca bir wikipedia sitesine sahip olan ve yalnızca bir kez bağlanan gruplar için bağlantı. ve 2007 baskısı için diziyi ekledim.	0
54851	Linux'un iyi bir örnek olduğuna katılıyorum. Demek istediğim, bunu ilk paragrafta söylemenin tuhaf görünmesi. 01:32, 30 Temmuz 2004 (UTC)	0
83164	Amerika Gay Zenci Derneği |	1
98398	Üzgünüm sayfanın altına taşındı	0
99716	İyi iş! The WikiCookie Sandbox'ınızda temel wikicode'u nasıl kullanacağınızı öğrendiniz. Daha fazlasını denemek için her zaman oraya dönebilirsiniz. Korumalı alan rehberli turu aracılığıyla otomatik olarak yayınlanır.	0
27578	Bu tür değişiklikleri yapmaktan vazgeçmeye gerek olduğunu sanmıyorum, ancak böyle bir politika olup olmadığını bana bildirin.	0
77424	Bunun, gelen editörlerin aslında RFC'nin resmi olarak bittiğine inanmasına neden olacağını düşündüm.	0
39840	Düzenlemelerinizi yapın 24.129.237.34	0
95080	Destek. Irānshahr tarafından yukarıda bağlanılan istatistikler, -id'in 60'lar ve 70'lerde yükseldiğini, ancak -anian formlarının son 20 yılda yükselişte olduğunu açıkça gösteriyor.	0
63852	bu not boyunca ben de ağzımdan cum pous o kadar altmış farklı musluklar kıçından almak seviyorum!	1
23027	Referans alabilir miyiz?	0
53865	"""::::: Seninle aynı fikirde olmayan herkes bir """"Randist"""", değil mi?"""	0
52874	Tottenham Hotspurs resmi web sitesi şimdilik kaynak sanırım ...	0
35094	Err:509	0
67846	Görünüşe göre Futurama'ya yaptığınız düzenleme gerçekten doğru. Hatam için özür dilerim. İyi düzenlemeler !! DK	0
29885	Bu makale Ares I makalesinin bir yönü gibi görünüyor ve buradaki bilgiler bu makale ile birleştirilmelidir.	0
55056	Endişelenme, bu makalede yok. Ve aynı şeyi ifade eden güvenilir bir kaynağım olduğu için bu yanlış değildir. Konuşma	0
99264	Vandalizm saltanatım asla sona ermeyecek. Devam et, beni wiki'den yasakla. Zaten 10 kayıtlı hesabım var.	0
20511	Yeni taslaklarım mükemmel olmayabilir ama en azından bu makalelerin var olduğu umurumda olabilir, ki bu sizin hakkınızda söyleyebileceğimden daha fazla.	0
96644	Üzgünüm PJ'nin kim olduğunu bilmiyorum 68.114.218.113	0
62800	: WP'yi deneyin: AFC - muhtemelen yeni bir kullanıcı için en kolay yol. Bağlantıları olan bir hoş geldiniz şablonu da ekleyecek '' '	0
24131	zamanını boşa harcayan diğer editörler.	0
6070	::: Sanırım Edward Said artık WP'de bir kaynak olarak kapsamlı bir şekilde kullanılamıyor? Yoksa kaynakların yalnızca onlarla aynı fikirde değilseniz güvenilmez olduğunu mu düşünüyorsunuz?	0
95556	: Bu soruya Referans masasından cevap alabilirsiniz.	0
65986	Mükemmel araştırma çalışması. Tebrikler. Makaleye ekledim. Ayrıca,	0
59210	Viscotoxin'de olmalı. 86.131.89.40	0
39685	Tebrikler Orwellian Solcu Editörler ... DRUDGE'NİN ANA SAYFASINI yaptınız Wikipedia'nın her zamankinden düşük güvenilirliği, torpidolu bir denizaltı gibi batıyor. 76.243.106.37	0
40585	Bkz. # 19, bu başmakale, Nazi propagandası olarak kullanılmasıyla ünlüdür. Garibaldi Pastırma Yağı	0
69200	O adamın konuşma sayfasını kilitlediğine inanamıyorum. Elbette, ghandi ile aynı kurumda okuyan, senin ilgilendiğin bir kadın, diyaloğun önemini anlıyor.	0
66086	Vay canına, düzenleme özetlerinizden biri nedeniyle pop-up'ları keşfettim. Bu harika, bu özelliğin var olduğunu hiç bilmiyordum. Benden uzak duruyorsun! Başka ne bilmeliyim? alk	0
60570	Cram == Lütfen Cram'ı geri çevirmeyi bırakın, kitap Cram'ın Aptal Listeleri Büyük Aptal Kitabı kullanıldı !! Lütfen dur!! ==	0
79843	Lütfen Lena Yada'da yaptığınız düzenleme gibi rahatsız edici düzenlemelerinizi durdurun. Vandalizminiz devam ederse, Wikipedia'yı düzenlemeniz engellenir.	0
68456	Peki o zaman en azından MP3'ü Harici bağlantılar bölümüne ekleyebilir miyim?	0
78041	"""== Anabolik steroidler == Merhaba Alteripse, Testosteron için bir """"yağ süspansiyonu"""" bulduğunuzu bana gösterebilir misiniz? Senden daha çok Cavell"""	0
67325	Aslında varlar ve şu anda engellenmişler, bu yüzden artık önemli değil (:	0
47276	Eminim çok vardır ama onlar şimdiden hayal kırıklığına uğramışlardır.	0
175	:: O editöre dürüst olmak gerekirse, üç ay önce bir tartışma istedi ve alamadı.	0
44124	Makalede Manga kapağı Birisi ana makale resmini yen baskı versiyonuyla değiştirebilir mi?	0
75948	Konuşma sayfanıza yanıt verdi. (Konuşma)	0
75964	Yüksek kontrastlı cilt seçeneği Hiç kimse sizin için halihazırda mevcut bir çözüm bulamazsa, bana bildirin - ihtiyaçlarınızı karşılayabilecek bir cilde sahip olmalıyım	0
30626	Bunun gibi şeyler, genellikle çok daha az kuralın olduğu ve çok daha az sayıda insanın bunları uygulamak için fırsatlar aramak için dolaştığı eski Wikipedia günlerinin kalıntılarıdır.	0
24153	akşam yemeği, aç kaltak	1
45184	Hile Kodu Tehlikeleri Hakkında Evet, biliyorum. Gördüm. Onu silmemin bir yolu var mı? Sanırım bu da biraz berbat biliyorsun -P	0
